"name","scale","nChao","iChao_est","iChao_lower","iChao_upper","observedRichness","level","niNEXT","iNEXT_est","iNEXT_lower","iNEXT_upper","iNEXT_increasePercent","iNEXT_increase","iChao_increasePercent","iChao_increase","cleanRecords","elevationalRange","Code","year_GDPc","GPD_per_cap","year_TerEd","percent_ed","continent","mean_roadDist","median_roadDist","n_lit","n_occ","propOccurrences","area_m"
"Sri Lanka","Country",4130,182.5335,164.81900000000002,212.377,142,"Country",4130,176.07437221217137,145.6942373994203,207.37974957451206,23.996036769134776,34.07437221217137,28.544718309859164,40.533500000000004,2411,2400,"LKA",2022,10705.481,2020,15.7,"Asia",2293.37737508904,1541.15437491292,93,49,0.34507042253521125,66043193841.389946
"Senegal","Country",601,196.4615,178.8845,222.672,143,"Country",601,187.0898465438606,155.28652885672773,221.68402476960955,30.832060520182235,44.0898465438606,37.38566433566432,53.4615,20,533,"SEN",2022,2660.6816,2020,3.7,"Africa",1844.50611501178,940.605479480713,136,7,0.04895104895104895,197328562183.0155
"Suriname","Country",1029,197.24099999999999,180.2265,223.8725,148,"Country",1029,189.09960788869435,157.3124847927989,221.09485910717842,27.770005330198888,41.09960788869435,33.270945945945925,49.240999999999985,426,1116,NA,NA,NA,NA,NA,"South America",46517.3660275277,42562.36777907,68,80,0.5405405405405406,145574786573.01593
"Botswana","Country",1336.5,197.8065,184.02100000000002,217.9425,154,"Country",1336.5,189.74473125755304,161.65715076692726,215.43122287163968,23.210864452956525,35.74473125755304,28.445779220779222,43.8065,191,944,"BWA",2022,16351.91,2020,5.2,"Africa",19015.7816717233,11734.8902447728,96,58,0.37662337662337664,580623305522.5768
"Belize","Country",3209,191.01049999999998,179.7545,210.1175,163,"Country",3209,186.06962956488803,162.81042284890196,213.42963558862803,14.153146972323949,23.069629564888032,17.184355828220845,28.01049999999998,1937,1072,NA,NA,NA,NA,NA,"North America",3071.56674254204,1732.06139761973,63,100,0.6134969325153374,22780240020.46648
"Gabon","Country",1557.5,212.024,198.7135,236.4215,175,"Country",1557.5,206.2314777725199,180.7180872771334,231.73492809600475,17.846558727154218,31.231477772519895,21.156571428571436,37.024,148,970,"GAB",2022,15720.901,2020,14.6,"Africa",11246.1964391244,7356.60520787156,147,28,0.16,260662992196.09213
"Nicaragua","Country",3744.5,222.48700000000002,207.142,246.0235,180,"Country",3744.5,214.11719330560712,185.76417543150217,243.4821860070304,18.95399628089285,34.11719330560712,23.60388888888889,42.48700000000002,2738,1882,"NIC",2022,5092.8413,2020,14.3,"North America",5767.10693256227,2302.08669441414,54,126,0.7,129241844223.4436
"Sudan","Country",288.5,235.423,217.78300000000002,257.949,154,"Country",288.5,219.2037803717802,185.18710462575507,253.30260218599025,42.340117124532604,65.2037803717802,52.872077922077935,81.423,21,2916,NA,NA,NA,NA,NA,"Africa",11420.9922235048,5928.16042333146,141,13,0.08441558441558442,1863052397498.1804
"Nigeria","Country",2092,237.6155,217.765,264.67499999999995,185,"Country",2092,228.19001811094597,194.4351298954458,257.2599501874001,23.345955735646463,43.19001811094597,28.440810810810802,52.6155,219,2359,"NGA",2022,5070.4927,NA,NA,"Africa",4201.39663588041,2762.3444187596,141,44,0.23783783783783785,911555842871.6525
"Nepal","Country",3494.5,239.274,219.42450000000002,275.99350000000004,190,"Country",3494.5,233.2225038469307,201.78258565436647,264.7288872621129,22.74868623522668,43.22250384693069,25.93368421052631,49.274,238,7989,"NPL",2022,3013.5178,2020,2.8,"Asia",4928.97806819827,3716.91902714673,174,16,0.08421052631578947,147194566510.71332
"Taiwan","Country",5234.5,224.977,203.565,263.0595,176,"Country",5234.5,218.02525043025338,184.10967213332708,253.73169676477306,23.877983199007602,42.02525043025338,27.827840909090916,48.977000000000004,3074,3688,"TWN",2022,53142.984,2020,51.9,"Asia",4379.4498741439,3045.55236382061,112,64,0.36363636363636365,35998425437.45644
"French Guiana","Country",1812.5,276.6495,250.885,317.903,208,"Country",1812.5,266.80904204499427,221.14475562347528,299.65626740959806,28.273577906247247,58.80904204499427,33.0045673076923,68.64949999999999,220,851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro","Country",1437,302.3135,270.6755,349.02,205,"Country",1437,285.46869474480934,243.3247740470571,329.8665542394794,39.253021826736266,80.46869474480934,47.46999999999999,97.31349999999998,82,2307,"MNE",2022,20941.805,NA,NA,"Europe",3636.96365433703,2916.55216917827,180,25,0.12195121951219512,13666358840.78355
"Republic of Korea","Country",11801,278.7605,257.32849999999996,315.898,226,"Country",11801,271.88021858742553,241.0439863157332,300.7242181844813,20.300981675852015,45.88021858742553,23.345353982300864,52.76049999999998,9941,1820,"KOR",2022,41320.9,2020,58.3,"Asia",3604.61485686204,2895.53883167309,94,132,0.584070796460177,97153806050.47377
"Ethiopia","Country",4089,290.709,263.1065,339.05899999999997,220,"Country",4089,282.5407831275128,245.49685055578504,318.80046357619426,28.42762869432398,62.54078312751278,32.14045454545455,70.709,232,4544,"ETH",2022,2289.409,NA,NA,"Africa",7023.64026917482,4782.56076449684,201,19,0.08636363636363636,1131786629514.8174
"Finland","Country",183127,270.519,266.1335,287.57050000000004,263,"Country",183127,269.54579759344995,254.84461279553707,287.29995025192386,2.4888964233650057,6.545797593449947,2.85893536121673,7.5190000000000055,182548,1163,"FIN",2022,40701.465,2020,31.2,"Europe",5800.13821615253,4354.39884240574,27,236,0.8973384030418251,330492731489.75085
"Madagascar","Country",4955,279.2735,261.6085,304.904,226,"Country",4955,269.3661903509295,238.54150597942754,298.09271872727606,19.188579801296246,43.366190350929514,23.57234513274338,53.27350000000001,2763,2775,"MDG",2022,1367.0938,NA,NA,"Africa",3681.06910852518,2562.1238449916,117,114,0.4935064935064935,594600040576.6578
"United Kingdom","Country",567711,285.722,271.4125,325.6665,263,"Country",567711,282.59996547213603,253.54908428409507,315.9874549676732,7.452458354424341,19.599965472136034,8.639543726235743,22.72199999999998,567315,1256,"GBR",2022,38406.53,2020,31.1,"Europe",912.473885360289,379.615901593797,21,242,0.9201520912547528,239613613792.64267
"Uganda","Country",2027,322.8985,295.0195,371.24350000000004,235,"Country",2027,310.2951297517029,271.81609646601277,346.83242661373515,32.04048074540549,75.29512975170292,37.40361702127659,87.89850000000001,128,4068,"UGA",2022,2122.0278,2020,2.3,"Africa",9287.70238410533,4330.66391829926,191,44,0.18723404255319148,242555143553.83585
"Norway","Country",136944,280.29150000000004,263.8355,328.7785,251,"Country",136944,278.22549564547444,245.57203772319227,305.2939768965965,10.846811014133252,27.22549564547444,11.669920318725113,29.291500000000042,136448,2294,"NOR",2022,88366.22,2020,31.8,"Europe",268534.489415434,6534.54068012372,29,223,0.8849206349206349,384248526731.139
"Albania","Country",4322,319.2615,294.7895,356.916,249,"Country",4322,308.02725481453933,268.47323885470985,343.0185517977143,23.705724825116192,59.02725481453933,28.217469879518077,70.26150000000001,185,2466,"ALB",2022,12978.101,2020,2,"Europe",3519.02845128064,2746.510739188,217,32,0.1285140562248996,28335090782.461777
"Myanmar","Country",1674,306.9035,275.8855,355.2735,215,"Country",1674,294.3971372804698,249.57148345403175,334.76388868650804,36.92890106068363,79.39713728046979,42.74581395348838,91.90350000000001,188,5525,"MMR",2022,5177.4326,2020,13.9,"Asia",5219.39478869354,3544.44011828705,174,41,0.19069767441860466,662765696333.348
"Bosnia and Herzegovina","Country",1909.5,324.226,299.023,360.99,244,"Country",1909.5,310.2387781242185,272.72961677793614,349.95731339729474,27.147040214843663,66.23877812421853,32.87950819672132,80.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51684380151.3523
"Estonia","Country",56019,308.7545,303.92999999999995,318.3165,299,"Country",56019,306.85242408592694,293.7372175020948,320.09759904483144,2.6262287912799165,7.852424085926941,3.2623745819398087,9.754500000000007,55580,286,"EST",2022,30067.395,2020,32.5,"Europe",3040.26617399312,2344.9949651232,21,278,0.9297658862876255,45455862954.321754
"Malawi","Country",4050,324.629,298.5425,365.9695,250,"Country",4050,313.82323901236794,278.95543596833534,349.74129730085014,25.529295604947166,63.823239012367935,29.8516,74.62900000000002,285,2716,"MWI",2022,1190.0509,2020,0.2,"Africa",6629.85231632062,4509.62048631388,201,49,0.196,119794640758.97041
"Sweden","Country",354640.5,316.5715,311.64750000000004,333.0885,309,"Country",354640.5,315.5454360883434,298.54270746608574,334.0723542313822,2.118264106260015,6.545436088343422,2.450323624595474,7.5715000000000146,354186,1976,"SWE",2022,47126.13,2020,30.6,"Europe",5095.27257106311,2953.68044632868,27,282,0.912621359223301,442973918379.8925
"Denmark","Country",19172,326.146,315.767,342.9425,298,"Country",19172,320.6349567827058,299.40547582791396,341.6735750971686,7.595623081444902,22.634956782705785,9.444966442953028,28.146000000000015,17300,167,"DNK",2022,50689.68,2020,30.8,"Europe",2637.4816709771,1985.57660244642,99,199,0.6677852348993288,42417359522.01354
"Papua New Guinea","Country",3356.5,338.5285,309.69849999999997,379.95950000000005,254,"Country",3356.5,324.72603506121374,283.23209407024933,365.27931198291526,27.844895693391237,70.72603506121374,33.278937007874006,84.52850000000001,276,4335,NA,2023,2995,2020,1.4,"Oceania",36299.3149694466,26849.8417937728,219,35,0.13779527559055119,464290584007.13556
"Mozambique","Country",1188.5,319.60749999999996,290.1835,360.3775,219,"Country",1188.5,304.6400462361931,255.70277142913142,349.9300504138215,39.105043943467166,85.64004623619309,45.93949771689496,100.60749999999996,220,2273,"MOZ",2022,1087.836,2020,0.5,"Africa",6398.37696394783,4787.8540778803,143,76,0.3470319634703196,790678517369.4634
"Macedonia","Country",89,120.438,57.27,335.5,31,"Country",89,102.43820224719101,18.435258806337885,186.44114568804414,230.44581370061618,71.43820224719101,288.50967741935483,89.438,89,2531,"MKD",2022,14050.995,NA,NA,"Europe",3186.2289780299,2508.83951334244,522,31,0.05605786618444846,25364196144.943554
"Cameroon","Country",3350,358.297,324.9135,406.047,261,"Country",3350,342.64149937678553,293.80976855877606,389.41407468889577,31.28026796045422,81.64149937678553,37.27854406130269,97.29700000000003,222,3884,"CMR",2022,2812.2148,2020,4.7,"Africa",6656.82894769195,4307.5003596067,226,35,0.13409961685823754,465882999323.3698
"Zambia","Country",1423.5,325.8505,299.6775,361.4505,227,"Country",1423.5,307.1788520613436,265.1207068894838,349.10493055719337,35.32108020323508,80.1788520613436,43.54647577092512,98.85050000000001,354,1870,"ZMB",2022,3342.4214,2020,1,"Africa",9534.26423899649,6662.30123399217,98,129,0.5682819383259912,755596005100.2739
"Thailand","Country",11599.5,348.119,324.8655,385.6825,285,"Country",11599.5,338.2171721621602,305.1316451485226,369.17468647435237,18.672691986722878,53.21717216216018,22.14701754385966,63.11900000000003,9456,2531,"THA",2022,16421.072,2020,17.2,"Asia",5930.62448735581,3822.02356880891,114,171,0.6,515729896833.7528
"Angola","Country",2577.5,328.451,278.6945,403.863,188,"Country",2577.5,306.28028430221127,240.69055970855933,372.12482992656965,62.91504484160173,118.28028430221127,74.70797872340427,140.45100000000002,891,2521,"AGO",2022,6118.905,NA,NA,"Africa",9044.64630660651,6262.29478226532,87,101,0.5372340425531915,1249458490291.5686
"Honduras","Country",3519.5,353.408,312.68899999999996,410.51149999999996,231,"Country",3519.5,331.93712273689925,279.739310140175,384.1349353336236,43.69572412852782,100.93712273689925,52.99047619047619,122.40800000000002,1886,2726,"HND",2022,5186.5303,2020,3.9,"North America",7438.30347966536,4319.69699027495,93,138,0.5974025974025974,113516526181.77907
"Latvia","Country",3446,398.911,370.3735,439.634,297,"Country",3446,380.5846231504755,338.2450983581388,423.25536628186865,28.142970757735863,83.58462315047552,34.31346801346802,101.911,432,279,"LVA",2022,27220.303,2020,30.4,"Europe",2853.35921631733,2322.79412857916,209,88,0.2962962962962963,64261510345.72103
"Malaysia","Country",6052,383.1865,354.925,425.211,294,"Country",6052,369.39610024614046,324.46496591545736,414.5571178572587,25.64493205651037,75.39610024614046,30.335544217687094,89.18650000000002,2220,3917,"MYS",2022,26628.707,2020,26.5,"Asia",18069.3893754891,10191.3286950388,206,88,0.29931972789115646,327645273149.4757
"Belarus","Country",5169,401.447,380.9385,431.2655,333,"Country",5169,389.27914483224663,356.3590631812835,422.19922648320977,16.900644093767745,56.27914483224663,20.554654654654648,68.447,1398,295,"BLR",2022,18699.799,NA,NA,"Europe",2888.72588821464,2359.02415372212,192,141,0.42342342342342343,206692751109.31473
"Guyana","Country",2381.5,394.879,348.839,465.02,260,"Country",2381.5,377.7452713587011,320.2193659518324,433.76817578181635,45.28664283026964,117.74527135870107,51.87653846153848,134.87900000000002,818,2311,NA,NA,NA,NA,NA,"South America",28758.0571252072,19822.1845736147,135,125,0.4807692307692308,211947961429.33917
"Luxembourg","Country",12234.5,399.65549999999996,383.606,422.5865,353,"Country",12234.5,391.0837113836586,364.5616594706469,418.34293126774367,10.788586794237576,38.083711383658624,13.216855524079318,46.65549999999996,10653,398,"LUX",2022,55484.777,2020,31.5,"Europe",3139.16968282931,2591.08630608947,74,279,0.7903682719546742,2611927858.874699
"Libya","Country",710,398.195,377.303,423.4825,287,"Country",710,377.47583128580413,335.1087335366965,418.7436245718998,31.524679890524098,90.47583128580413,38.74390243902439,111.195,36,2221,"LBY",2022,12755.204,2020,32.4,"Africa",14852.4261159696,7474.25604384274,271,16,0.05574912891986063,1626501681376.818
"Afghanistan","Country",2416.5,410.8725,384.09749999999997,454.34749999999997,305,"Country",2416.5,395.42295761556284,347.5925317862698,439.7016322860053,29.646871349364858,90.42295761556284,34.712295081967206,105.8725,393,6348,"AFG",2022,1357.9878,2020,8,"Asia",4265.79855919803,3051.61020920693,206,99,0.32459016393442625,642044780962.8082
"Netherlands","Country",492027.5,418.8595,405.03700000000003,440.18399999999997,386,"Country",492027.5,412.41244629927627,390.5724895494677,434.79610055155854,6.842602668206288,26.41244629927627,8.512823834196892,32.859500000000025,491080,645,"NLD",2022,49669.867,2020,30.9,"Europe",3300.78065544989,2329.99119735741,56,330,0.8549222797927462,37134019766.81085
"Lithuania","Country",5598.5,441.557,412.345,483.905,334,"Country",5598.5,421.7709786891327,378.7928765161713,468.458423596026,26.27873613447087,87.77097868913268,32.20269461077845,107.55700000000002,714,287,"LTU",2022,30863.32,2020,33,"Europe",2437.6284362389,1996.70942589882,257,77,0.23053892215568864,64519663083.24771
"Philippines","Country",3373.5,415.147,363.48749999999995,502.716,247,"Country",3373.5,392.3397792905388,324.3784060927162,455.51983308775687,58.842015907100716,145.3397792905388,68.07570850202428,168.147,732,2877,"PHL",2022,8370.666,2020,29.7,"Asia",5317.79489015985,3401.16785873324,147,100,0.4048582995951417,290305462535.8765
"Pakistan","Country",5187.5,444.98749999999995,419.968,479.4995,354,"Country",5187.5,429.06558758006815,389.7672911720674,469.6779544356889,21.2049682429571,75.06558758006815,25.7026836158192,90.98749999999995,1523,8255,"PAK",2022,5531.723,2020,5.9,"Asia",22766.574625489,3767.70550981029,195,159,0.4491525423728814,873779916443.4628
"Japan","Country",28084.5,474.68399999999997,454.25800000000004,506.75350000000003,414,"Country",28084.5,464.07857455730255,431.1551764271892,495.11218502705725,12.09627404765763,50.078574557302545,14.657971014492755,60.68399999999997,25105,3684,"JPN",2022,38268.79,2020,47.2,"Asia",1752.71992125546,1068.28179418941,157,257,0.6207729468599034,370097898962.13354
"Mongolia","Country",2325,474.99249999999995,448.423,508.905,364,"Country",2325,454.0773418785524,410.9660679726413,500.0195899665459,24.746522494107804,90.07734187855237,30.492445054945037,110.99249999999995,195,3613,"MNG",2022,13442.906,2020,26.4,"Asia",11124.0686649357,6796.85626100602,318,46,0.12637362637362637,1560401068757.4067
"Benin","Country",271.5,460.57849999999996,126.4545,1103.743,47,"Country",271.5,452.8351839083192,147.0266741399008,748.171833315776,863.4791146985515,405.8351839083192,879.9542553191488,413.57849999999996,79,665,"BEN",2022,2477.0903,2020,6.1,"Africa",5797.54299572508,4299.83676914233,18,29,0.6170212765957447,116581709451.15457
"Belgium","Country",422752.5,455.163,442.46299999999997,476.288,423,"Country",422752.5,448.742994682071,424.2297519772926,471.2340583133209,6.085814345643259,25.742994682071014,7.603546099290792,32.16300000000001,422161,795,"BEL",2022,41872.395,2020,34.5,NA,2362.2549050571,1827.05030458093,31,392,0.9267139479905437,30631689224.976276
"Palestine","Country",2195.5,478.457,447.91999999999996,518.511,357,"Country",2195.5,456.9781813622445,409.3870019049961,504.02796013082707,28.005092818555898,99.97818136224453,34.02156862745098,121.457,89,1412,"PSE",2022,4775.202,NA,NA,NA,2117.13366508686,1858.22904312805,349,31,0.08157894736842106,6333389577.645685
"Guatemala","Country",9367,491.1885,461.5985,532.5215000000001,382,"Country",9367,470.46438781790596,425.4590667952671,514.4705292742939,23.158216706258106,88.46438781790596,28.58337696335078,109.18849999999998,7266,3987,"GTM",2022,7969.431,2020,0.4,"North America",3284.95000115888,1271.0407749889,111,271,0.7094240837696335,108480599610.9926
"Venezuela","Country",6053.5,493.2425,467.619,526.6245,383,"Country",6053.5,471.19459414895687,426.582328517837,514.9724297263484,23.027309177273338,88.19459414895687,28.783942558746745,110.2425,2811,4662,"VEN",2022,5267.1753,2020,14.9,"South America",48179.0653822231,10504.1852500107,166,217,0.566579634464752,914323862659.5905
"Kenya","Country",6105,507.759,481.601,543.3140000000001,402,"Country",6105,488.5457469322058,448.8536920739817,532.1413422971533,21.52879276920543,86.54574693220582,26.308208955223876,105.75900000000001,1132,4807,"KEN",2022,3403.9238,2020,8.4,"Africa",8636.55943964369,5072.55455274581,272,130,0.32338308457711445,594836246672.9291
"Liechtenstein","Country",4879.5,501.1035,475.6905,535.784,406,"Country",4879.5,484.0374533475618,446.2274980089287,523.9958232846362,19.221047622552167,78.03745334756178,23.424507389162553,95.1035,1844,1708,NA,NA,NA,NA,NA,"Europe",3356.8937518491002,3356.8937518491002,209,197,0.4852216748768473,137967736.43482196
"Kyrgyzstan","Country",7286.5,581.8985,540.3235,638.842,430,"Country",7286.5,559.3711694332421,504.58538627506584,613.4849175520285,30.08631847284702,129.37116943324213,35.32523255813953,151.8985,1566,6372,"KGZ",2022,5304.841,2020,21.7,"Asia",6820.22324463598,4864.86430478725,302,128,0.29767441860465116,198651020839.3365
"Chile","Country",75555,555.6265,540.112,578.277,502,"Country",75555,545.1429980671974,517.0209378195211,572.3718505979979,8.594222722549283,43.14299806719737,10.68256972111552,53.626499999999965,73861,6694,"CHL",2022,22740.72,2020,17.3,"South America",25367.4358202621,6207.13451248219,96,406,0.8087649402390438,737449758716.8772
"Tanzania","Country",6894,599.4935,546.0695000000001,675.337,416,"Country",6894,575.3882293215945,514.6818135833281,638.832214854545,38.314478202306375,159.3882293215945,44.10901442307693,183.49350000000004,1451,5779,"TZA",2022,3057.3286,2020,0.9,"Africa",8389.53760278585,4910.74610707901,288,128,0.3076923076923077,945786856422.5544
"Syria","Country",5648,624.0695000000001,589.717,669.783,486,"Country",5648,598.5772428422423,552.7658238092454,644.2746539506072,23.164041737086883,112.5772428422423,28.409362139917715,138.06950000000006,117,2735,"SYR",2022,2494.7612,2020,4.3,"Asia",3808.12438655796,3000.57283175056,468,18,0.037037037037037035,185971456936.9813
"Namibia","Country",8410.5,555.0365,519.34,603.4325,419,"Country",8410.5,529.8857431452082,482.0543551360138,578.4316506630403,26.464377838951837,110.88574314520815,32.46694510739858,136.03650000000005,5875,2599,"NAM",2022,7979.328,2020,1.3,"Africa",11175.9113853783,7182.239196827,134,285,0.6801909307875895,824657570638.0144
"Georgia","Country",4247,611.883,578.435,654.2305,465,"Country",4247,585.5583759185192,538.8799967826144,633.948226807453,25.92653245559553,120.55837591851923,31.587741935483884,146.88300000000004,309,4770,"GEO",2022,14360.359,NA,NA,"Asia",3810.96078913168,3129.21179070647,403,62,0.13333333333333333,69304808475.23112
"Egypt","Country",8059,625.423,589.627,669.2685,490,"Country",8059,600.1325725020937,551.6654555760745,648.2701171359697,22.476035204508914,110.1325725020937,27.637346938775508,135.423,1709,2626,"EGY",2022,13205.406,2020,15,"Africa",18543.9595584097,9989.71567294392,346,144,0.2938775510204082,1003591766413.1292
"Indonesia","Country",8646,623.325,590.8435,670.2335,482,"Country",8646,598.333929954091,549.7670871417292,647.0455368688798,24.135670114956632,116.33392995409099,29.320539419087144,141.32500000000005,2041,5011,"IDN",2022,12801.671,2020,8.1,"Asia",22787.3227213065,8979.83325012111,368,114,0.23651452282157676,1872165980690.7295
"Poland","Country",160046,618.2095,594.347,649.6949999999999,517,"Country",160046,598.1619924309043,558.0014870209266,635.3925355518879,15.698644570774523,81.16199243090432,19.57630560928434,101.20950000000005,155641,2160,"POL",2022,32468.402,2020,24.9,"Europe",3099.30431308834,2405.14444023972,247,270,0.5222437137330754,312551900560.26843
"Jordan","Country",895,632.2080000000001,594.2470000000001,678.0345,411,"Country",895,590.9895608442087,537.4170270617673,652.0899543402415,43.79308049737436,179.98956084420865,53.821897810219,221.20800000000008,42,2110,"JOR",2022,9151.479,2020,19.1,"Asia",4802.25186474753,3633.73805287768,390,21,0.051094890510948905,88860166916.04634
"Panama","Country",9131.5,631.145,593.4645,680.811,480,"Country",9131.5,604.6801602123323,551.7581764955969,658.896388665614,25.975033377569233,124.68016021233234,31.48854166666666,151.14499999999998,6126,3280,"PAN",2022,23557.02,2020,27.7,"North America",9689.41248554892,4302.61238726991,165,315,0.65625,74244971190.17268
"Zimbabwe","Country",5360.5,634.655,595.246,689.3325,475,"Country",5360.5,613.7597662515129,560.3160809871487,665.7352644844129,29.21258236873956,138.75976625151293,33.611578947368415,159.65499999999997,1758,2304,"ZWE",2022,1703.5294,2020,0.7,"Africa",4130.04751114045,3227.51322466219,195,280,0.5894736842105263,390184020012.9797
"Lebanon","Country",9992.5,719.3935,685.594,761.961,570,"Country",9992.5,690.0880633306374,643.9547954508616,734.687604602829,21.068081286076733,120.0880633306374,26.20938596491229,149.39350000000002,239,2998,"LBN",2022,10341.159,NA,NA,"Asia",1025.45232601948,535.081821212513,522,48,0.08421052631578947,10012072948.410076
"Paraguay","Country",8368.5,697.332,658.581,747.721,533,"Country",8368.5,667.6057989867046,614.7737554226549,719.9912706285738,25.254371292064647,134.6057989867046,30.83151969981237,164.332,2000,683,"PRY",2022,8762.771,2020,10.8,"South America",8317.71120022998,5705.10218535647,334,199,0.37335834896810505,400906601699.0997
"Switzerland","Country",419962,675.6234999999999,664.83,694.3115,650,"Country",419962,671.1598875011537,648.2015688375062,693.6534804521343,3.2553673078697942,21.159887501153662,3.9420769230769093,25.623499999999922,419106,3971,"CHE",2022,63323.254,2020,33,"Europe",3099.66585468757,2481.95942097317,49,601,0.9246153846153846,41207118628.529366
"Armenia","Country",4736,748.684,698.6705,814.08,536,"Country",4736,714.1473077940935,655.3481084467016,772.9465071414854,33.236438021286105,178.14730779409354,39.679850746268656,212.68399999999997,367,3399,"ARM",2022,13837.577,2020,29.5,"Asia",3400.9012760088,2828.08654714233,422,114,0.2126865671641791,29557619266.09889
"Costa Rica","Country",67927,668.9515,644.71,703.5645,588,"Country",67927,655.2440227147155,621.001787662625,690.6291867762011,11.436058284815553,67.24402271471547,13.767261904761895,80.95150000000001,65023,3680,"CRI",2022,15496.82,2020,19.5,"North America",3655.32889075348,1487.2968320743,139,449,0.7636054421768708,51512974913.504974
"Uzbekistan","Country",3357.5,765.6424999999999,726.2885,817.179,565,"Country",3357.5,729.9780017550675,671.1440343350432,786.3871446382633,29.19964632833052,164.97800175506745,35.51194690265484,200.64249999999993,113,4252,"UZB",2022,12559.401,NA,NA,"Asia",8796.64584788834,4972.5944005607,528,37,0.06548672566371681,447367449867.72723
"Czechia","Country",10099,732.0775,708.2335,761.6500000000001,609,"Country",10099,707.4823355880537,665.5482913502126,749.0376136443608,16.171155268974346,98.48233558805373,20.209770114942515,123.07749999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78482292103.79315
"Germany","Country",248182.5,717.4784999999999,691.3295,757.3605,639,"Country",248182.5,703.1721553833111,666.9479782462399,739.4070457101817,10.04259082680925,64.17215538331106,12.281455399061025,78.47849999999994,246726,2890,"DEU",2022,46647.793,2020,30.4,"Europe",3452.26534467925,2679.36692978424,82,557,0.8716744913928013,356166925621.7106
"Ecuador","Country",15083,725.2090000000001,687.3225,773.7719999999999,566,"Country",15083,699.1493554954179,645.9281129993076,752.7519832609455,23.524621112264654,133.14935549541792,28.128798586572444,159.20900000000006,10557,6053,"ECU",2022,10124.076,2020,10.7,"South America",16837.6714624132,8662.51373125857,248,318,0.5618374558303887,255667701955.35532
"Tajikistan","Country",4250.5,786.9155000000001,740.212,844.0965,578,"Country",4250.5,749.7020602287582,685.6483066976115,809.0822163832697,29.706238793902816,171.70206022875823,36.144550173010394,208.91550000000007,43,6886,"TJK",2022,5507.5454,2020,4.7,"Asia",8140.94103414496,5810.9066585138,567,11,0.01903114186851211,142293046073.011
"Slovenia","Country",9865,807,762.217,865.023,594,"Country",9865,767.19740288699,705.2429873509897,834.0373802089196,29.157811933836687,173.19740288698995,35.858585858585855,213,424,2548,"SVN",2022,32673.762,2020,24.5,"Europe",3960.6771162052,3076.36012504685,515,79,0.132996632996633,20194325076.040253
"Serbia","Country",10309.5,787.8585,744.241,846.0575,594,"Country",10309.5,755.9000177706798,706.0036616002131,805.8104518368116,27.2558952475892,161.90001777067982,32.63611111111111,193.85850000000005,655,1985,"SRB",2022,17097.686,2020,20.6,"Europe",2840.01118848031,2302.1998556556,522,72,0.12121212121212122,77489783777.62912
"Slovakia","Country",11042,853.21,806.092,913.838,641,"Country",11042,815.146141160147,757.4454161312923,872.8468661890015,27.167884736372372,174.14614116014695,33.106084243369736,212.21000000000004,750,2302,"SVK",2022,27519.287,2020,23.4,"Europe",3209.06362318874,2554.20187848018,565,76,0.11856474258970359,48338416781.39595
"Chad","Country",88274,786.1569999999999,761.4849999999999,818.3595,679,"Country",88274,765.0820211071591,724.872244167659,805.0417340331215,12.677764522409296,86.08202110715911,15.781590574374071,107.15699999999993,87388,3171,"TCD",2022,1393.5635,NA,NA,"Africa",25429.7463288417,10386.6312012162,44,635,0.93519882179676,1271010238208.197
"Azerbaijan","Country",1772.5,844.3655,799.935,897.895,583,"Country",1772.5,798.1398891394508,739.7634101479953,857.0287913559691,36.90221083009448,215.13988913945082,44.83113207547169,261.3655,76,4215,"AZE",2022,17682.94,NA,NA,"Asia",3590.46794624498,2763.64386547063,539,44,0.07547169811320754,86403453142.72905
"Austria","Country",40924,889.808,854.0685,936.2785,735,"Country",40924,860.0397144841115,815.301347772781,909.1738516451356,17.012206052260083,125.03971448411153,21.06231292517007,154.808,37066,3426,"AUT",2022,43792.855,2020,15.9,"Europe",3758.86269596739,2926.52321861476,214,521,0.708843537414966,83911115567.32303
"Tunisia","Country",3715.5,970.958,919.049,1038.4070000000002,686,"Country",3715.5,923.0197336752896,849.7623653816275,989.7275123614144,34.55098158531917,237.01973367528956,41.53906705539359,284.95799999999997,646,1468,"TUN",2022,10913.846,2020,20.2,"Africa",9194.90030649771,5423.86281174438,520,166,0.24198250728862974,156658423143.02444
"Hungary","Country",10593,949.84,908.5355,998.2185,727,"Country",10593,907.3091729204533,847.1154434690206,967.502902371886,24.80181195604585,180.3091729204533,30.65199449793674,222.84000000000003,1293,942,"HUN",2022,29451.855,2020,23,"Europe",3270.80768360037,2608.22395862106,518,209,0.2874828060522696,92959672038.41171
"Bolivia","Country",15211.5,952.078,895.1795,1025.2345,696,"Country",15211.5,912.3225367911416,842.8374804851911,980.9997910439563,31.080824251600813,216.3225367911416,36.792816091954016,256.078,9162,6095,"BOL",2022,6481.3906,2020,29.2,"South America",10838.3233819448,7502.30077823926,327,369,0.5301724137931034,1090274492427.718
