"n_occ","count"
176,1.0475086906141367
124,1.0475086906141367
106,1.6585554268057165
251,0.436461954422557
200,0.7856315179606025
183,0.5237543453070683
188,0.6110467361915798
122,1.571263035921205
240,0.34916956353804557
133,1.134801081498648
195,0.872923908845114
1150,0.26187717265353416
48,3.4044032444959442
104,1.571263035921205
892,0.17458478176902278
365,0.6983391270760911
125,1.571263035921205
220,0.436461954422557
217,0.7856315179606025
88,1.134801081498648
1291,0.08729239088451139
407,0.26187717265353416
1553,0.08729239088451139
102,1.2220934723831596
56,2.7933565083043645
167,0.6110467361915798
16830,0.08729239088451139
60,3.840865198918501
1039,0.08729239088451139
85,2.9679412900733873
528,0.08729239088451139
202,0.6110467361915798
67,2.444186944766319
70,2.0950173812282733
164,1.571263035921205
335,0.7856315179606025
112,0.9602162997296253
883,0.26187717265353416
373,0.436461954422557
804,0.26187717265353416
344,0.17458478176902278
147,1.309385863267671
175,0.7856315179606025
1297,0.08729239088451139
278,0.436461954422557
222,0.6110467361915798
75,2.0950173812282733
171,0.6983391270760911
215,1.134801081498648
2605,0.08729239088451139
94,1.745847817690228
848,0.08729239088451139
209,0.872923908845114
367,0.34916956353804557
605,0.26187717265353416
802,0.08729239088451139
146,1.745847817690228
276,0.6983391270760911
846,0.08729239088451139
458,0.436461954422557
464,0.17458478176902278
1763,0.17458478176902278
232,0.6983391270760911
912,0.08729239088451139
342,0.26187717265353416
432,0.34916956353804557
57,3.2298184627269215
721,0.34916956353804557
928,0.17458478176902278
925,0.08729239088451139
259,0.6983391270760911
425,0.17458478176902278
2713,0.08729239088451139
1173,0.08729239088451139
114,2.0950173812282733
136,1.6585554268057165
592,0.17458478176902278
792,0.34916956353804557
1842,0.17458478176902278
129,1.0475086906141367
1473,0.08729239088451139
84,0.9602162997296253
323,0.436461954422557
773,0.26187717265353416
273,0.17458478176902278
158,0.872923908845114
465,0.34916956353804557
1036,0.17458478176902278
1165,0.17458478176902278
4194,0.08729239088451139
3472,0.08729239088451139
161,1.0475086906141367
380,0.26187717265353416
289,0.26187717265353416
1908,0.17458478176902278
4031,0.08729239088451139
504,0.26187717265353416
1315,0.08729239088451139
2910,0.17458478176902278
2142,0.08729239088451139
412,0.6110467361915798
806,0.26187717265353416
791,0.34916956353804557
151,1.134801081498648
3885,0.08729239088451139
107,0.9602162997296253
90,2.182309772112785
302,0.436461954422557
1194,0.17458478176902278
486,0.08729239088451139
297,0.436461954422557
1499,0.17458478176902278
400,0.26187717265353416
1088,0.08729239088451139
298,0.7856315179606025
203,0.6110467361915798
1781,0.08729239088451139
132,1.3966782541521823
550,0.08729239088451139
390,0.436461954422557
5942,0.08729239088451139
143,0.6983391270760911
296,0.34916956353804557
794,0.436461954422557
198,0.872923908845114
626,0.17458478176902278
1400,0.08729239088451139
149,1.0475086906141367
78,1.571263035921205
641,0.17458478176902278
290,0.34916956353804557
1106,0.17458478176902278
170,0.872923908845114
292,0.26187717265353416
340,0.436461954422557
319,0.436461954422557
115,1.309385863267671
241,0.6110467361915798
18,9.252993433758208
299,0.34916956353804557
225,0.5237543453070683
776,0.17458478176902278
404,0.26187717265353416
720,0.17458478176902278
347,0.34916956353804557
812,0.08729239088451139
82,2.0950173812282733
5398,0.08729239088451139
1151,0.26187717265353416
307,0.5237543453070683
1759,0.08729239088451139
91,1.571263035921205
311,0.34916956353804557
724,0.17458478176902278
254,0.6983391270760911
207,0.5237543453070683
80,1.9204325994592506
172,0.6983391270760911
235,0.6110467361915798
374,0.5237543453070683
796,0.08729239088451139
74,2.3568945538818076
844,0.08729239088451139
1975,0.08729239088451139
157,0.872923908845114
398,0.08729239088451139
438,0.17458478176902278
221,0.6110467361915798
99,0.9602162997296253
514,0.17458478176902278
269,0.34916956353804557
526,0.34916956353804557
138,1.2220934723831596
351,0.436461954422557
747,0.17458478176902278
587,0.17458478176902278
111,1.571263035921205
55,2.7933565083043645
194,0.6110467361915798
6413,0.08729239088451139
448,0.26187717265353416
488,0.08729239088451139
418,0.34916956353804557
206,0.6110467361915798
366,0.26187717265353416
2410,0.08729239088451139
156,0.9602162997296253
131,0.6110467361915798
177,0.872923908845114
137,0.9602162997296253
68,2.444186944766319
788,0.08729239088451139
384,0.26187717265353416
814,0.08729239088451139
614,0.17458478176902278
72,2.182309772112785
2261,0.08729239088451139
386,0.436461954422557
561,0.34916956353804557
644,0.34916956353804557
261,0.34916956353804557
1869,0.17458478176902278
76,1.9204325994592506
874,0.08729239088451139
784,0.08729239088451139
1107,0.08729239088451139
637,0.436461954422557
274,0.34916956353804557
2674,0.08729239088451139
22614,0.08729239088451139
242,0.6983391270760911
216,1.0475086906141367
3303,0.08729239088451139
555,0.17458478176902278
5847,0.08729239088451139
4336,0.08729239088451139
1920,0.17458478176902278
1109,0.17458478176902278
4042,0.08729239088451139
16787,0.08729239088451139
14866,0.08729239088451139
910,0.17458478176902278
25539,0.08729239088451139
433,0.5237543453070683
1137,0.17458478176902278
403,0.26187717265353416
243,0.6983391270760911
92,1.0475086906141367
284,0.5237543453070683
324,0.5237543453070683
532,0.08729239088451139
606,0.34916956353804557
645,0.08729239088451139
182,0.9602162997296253
512,0.26187717265353416
444,0.26187717265353416
333,0.17458478176902278
96,1.0475086906141367
872,0.08729239088451139
711,0.08729239088451139
394,0.34916956353804557
891,0.17458478176902278
596,0.34916956353804557
715,0.08729239088451139
494,0.17458478176902278
562,0.26187717265353416
1025,0.08729239088451139
303,0.17458478176902278
1493,0.26187717265353416
709,0.17458478176902278
337,0.34916956353804557
375,0.5237543453070683
190,0.872923908845114
995,0.08729239088451139
2128,0.08729239088451139
736,0.08729239088451139
160,0.6110467361915798
1038,0.17458478176902278
388,0.26187717265353416
233,0.6110467361915798
729,0.17458478176902278
577,0.17458478176902278
950,0.26187717265353416
4426,0.17458478176902278
245,0.5237543453070683
148,1.0475086906141367
817,0.34916956353804557
1532,0.08729239088451139
427,0.436461954422557
2353,0.08729239088451139
1410,0.08729239088451139
669,0.17458478176902278
271,0.17458478176902278
655,0.08729239088451139
1155,0.08729239088451139
343,0.17458478176902278
317,0.436461954422557
401,0.26187717265353416
430,0.17458478176902278
1827,0.08729239088451139
457,0.26187717265353416
12187,0.08729239088451139
761,0.26187717265353416
19148,0.08729239088451139
694,0.08729239088451139
890,0.17458478176902278
467,0.436461954422557
800,0.08729239088451139
825,0.08729239088451139
648,0.17458478176902278
2008,0.08729239088451139
710,0.17458478176902278
2811,0.08729239088451139
11332,0.08729239088451139
1221,0.08729239088451139
313,0.436461954422557
2154,0.08729239088451139
1748,0.17458478176902278
851,0.17458478176902278
141,0.6110467361915798
6275,0.08729239088451139
21793,0.08729239088451139
13943,0.08729239088451139
554,0.08729239088451139
15507,0.08729239088451139
992,0.08729239088451139
1366,0.26187717265353416
704,0.17458478176902278
519,0.08729239088451139
281,0.5237543453070683
310,0.6110467361915798
9075,0.08729239088451139
201,0.7856315179606025
5179,0.08729239088451139
478,0.08729239088451139
224,0.436461954422557
789,0.34916956353804557
1009,0.08729239088451139
553,0.26187717265353416
169,0.6983391270760911
226,0.7856315179606025
7642,0.08729239088451139
392,0.08729239088451139
8860,0.08729239088451139
180,1.4839706450366936
1741,0.17458478176902278
8400,0.08729239088451139
2055,0.08729239088451139
670,0.17458478176902278
329,0.5237543453070683
1792,0.08729239088451139
1815,0.08729239088451139
32211,0.08729239088451139
3683,0.08729239088451139
3192,0.08729239088451139
835,0.17458478176902278
1396,0.08729239088451139
1776,0.08729239088451139
6436,0.08729239088451139
28411,0.08729239088451139
3110,0.08729239088451139
2239,0.08729239088451139
888,0.08729239088451139
255,0.6110467361915798
5405,0.08729239088451139
617,0.17458478176902278
682,0.17458478176902278
4778,0.17458478176902278
49444,0.08729239088451139
336,0.436461954422557
13267,0.08729239088451139
1248,0.08729239088451139
7647,0.08729239088451139
537,0.26187717265353416
569,0.26187717265353416
2765,0.17458478176902278
2897,0.08729239088451139
5401,0.08729239088451139
856,0.08729239088451139
2435,0.17458478176902278
4787,0.08729239088451139
332,0.436461954422557
2509,0.08729239088451139
875,0.17458478176902278
2165,0.08729239088451139
174,0.6983391270760911
991,0.08729239088451139
350,0.26187717265353416
327,0.872923908845114
1851,0.08729239088451139
3505,0.08729239088451139
667,0.26187717265353416
6417,0.08729239088451139
2680,0.08729239088451139
314,0.34916956353804557
1474,0.08729239088451139
1211,0.08729239088451139
493,0.26187717265353416
368,0.26187717265353416
787,0.08729239088451139
1177,0.17458478176902278
1124,0.08729239088451139
793,0.17458478176902278
764,0.26187717265353416
2744,0.08729239088451139
15143,0.08729239088451139
3942,0.08729239088451139
778,0.17458478176902278
9202,0.08729239088451139
695,0.26187717265353416
309,0.436461954422557
361,0.34916956353804557
354,0.26187717265353416
8053,0.08729239088451139
230,0.5237543453070683
1435,0.08729239088451139
1377,0.08729239088451139
282,0.436461954422557
922,0.08729239088451139
12637,0.08729239088451139
2148,0.08729239088451139
11901,0.08729239088451139
1891,0.08729239088451139
166,0.7856315179606025
1906,0.17458478176902278
1160,0.26187717265353416
797,0.17458478176902278
286,0.5237543453070683
6614,0.08729239088451139
1271,0.26187717265353416
413,0.436461954422557
197,0.34916956353804557
4065,0.08729239088451139
295,0.436461954422557
1370,0.08729239088451139
1212,0.08729239088451139
2087,0.08729239088451139
647,0.17458478176902278
352,0.6110467361915798
507,0.34916956353804557
250,0.436461954422557
7649,0.08729239088451139
252,0.436461954422557
837,0.17458478176902278
830,0.08729239088451139
2287,0.08729239088451139
1285,0.08729239088451139
4598,0.08729239088451139
993,0.26187717265353416
607,0.17458478176902278
3784,0.08729239088451139
877,0.08729239088451139
2373,0.08729239088451139
1346,0.17458478176902278
1045,0.17458478176902278
563,0.26187717265353416
256,0.6110467361915798
359,0.34916956353804557
262,0.6110467361915798
8776,0.08729239088451139
774,0.08729239088451139
3847,0.08729239088451139
2475,0.08729239088451139
717,0.26187717265353416
454,0.436461954422557
1515,0.08729239088451139
363,0.08729239088451139
134,1.3966782541521823
1136,0.17458478176902278
11481,0.08729239088451139
234,0.17458478176902278
1968,0.08729239088451139
1487,0.08729239088451139
3688,0.08729239088451139
326,0.26187717265353416
725,0.08729239088451139
162,1.0475086906141367
809,0.08729239088451139
4745,0.08729239088451139
650,0.26187717265353416
29930,0.08729239088451139
4463,0.08729239088451139
5586,0.08729239088451139
355,0.26187717265353416
1534,0.08729239088451139
1078,0.26187717265353416
186,0.7856315179606025
2305,0.08729239088451139
887,0.26187717265353416
14872,0.08729239088451139
189,0.6110467361915798
3167,0.08729239088451139
1947,0.17458478176902278
2617,0.08729239088451139
419,0.08729239088451139
3696,0.08729239088451139
238,0.6110467361915798
2387,0.08729239088451139
301,0.08729239088451139
870,0.17458478176902278
1051,0.08729239088451139
499,0.08729239088451139
468,0.17458478176902278
2639,0.08729239088451139
426,0.436461954422557
505,0.34916956353804557
1430,0.17458478176902278
815,0.26187717265353416
657,0.08729239088451139
2101,0.08729239088451139
28395,0.08729239088451139
239,0.9602162997296253
1000,0.08729239088451139
6441,0.08729239088451139
1213,0.08729239088451139
434,0.34916956353804557
513,0.17458478176902278
951,0.08729239088451139
6135,0.08729239088451139
839,0.17458478176902278
1084,0.26187717265353416
393,0.34916956353804557
1408,0.08729239088451139
1664,0.08729239088451139
1535,0.17458478176902278
193,0.436461954422557
219,0.5237543453070683
2014,0.08729239088451139
3277,0.08729239088451139
4545,0.08729239088451139
572,0.26187717265353416
2545,0.08729239088451139
304,0.08729239088451139
944,0.17458478176902278
405,0.08729239088451139
6459,0.08729239088451139
1026,0.26187717265353416
699,0.26187717265353416
397,0.26187717265353416
1905,0.08729239088451139
733,0.26187717265353416
1118,0.08729239088451139
3153,0.08729239088451139
236,0.5237543453070683
931,0.17458478176902278
29194,0.08729239088451139
1101,0.08729239088451139
4398,0.08729239088451139
3175,0.08729239088451139
945,0.26187717265353416
4705,0.08729239088451139
11828,0.08729239088451139
948,0.08729239088451139
312,0.5237543453070683
649,0.08729239088451139
3684,0.08729239088451139
598,0.08729239088451139
753,0.08729239088451139
249,0.34916956353804557
461,0.08729239088451139
264,0.26187717265353416
385,0.5237543453070683
150,1.2220934723831596
485,0.26187717265353416
208,0.5237543453070683
646,0.08729239088451139
293,0.26187717265353416
192,0.5237543453070683
16046,0.08729239088451139
5782,0.08729239088451139
689015,0.08729239088451139
1738,0.17458478176902278
423,0.26187717265353416
2666,0.08729239088451139
743,0.17458478176902278
2140,0.08729239088451139
3247,0.08729239088451139
1288,0.17458478176902278
1595,0.08729239088451139
431,0.08729239088451139
1497,0.08729239088451139
4169,0.08729239088451139
2115,0.08729239088451139
1761,0.17458478176902278
1574,0.17458478176902278
2805,0.08729239088451139
611,0.08729239088451139
395,0.5237543453070683
341,0.26187717265353416
1623,0.08729239088451139
187,0.872923908845114
855,0.08729239088451139
811,0.17458478176902278
19945,0.08729239088451139
525,0.08729239088451139
437,0.436461954422557
599,0.08729239088451139
41682,0.08729239088451139
288,0.34916956353804557
1090,0.17458478176902278
5346,0.08729239088451139
2654,0.08729239088451139
4282,0.08729239088451139
376,0.26187717265353416
1035,0.08729239088451139
857,0.26187717265353416
1388,0.08729239088451139
5235,0.08729239088451139
805,0.17458478176902278
272,0.34916956353804557
1293,0.08729239088451139
2607,0.08729239088451139
445,0.26187717265353416
441,0.17458478176902278
12507,0.08729239088451139
1870,0.08729239088451139
6429,0.17458478176902278
3216,0.08729239088451139
2696,0.08729239088451139
619,0.17458478176902278
2334,0.08729239088451139
624,0.26187717265353416
9881,0.08729239088451139
4748,0.08729239088451139
5698,0.08729239088451139
864,0.34916956353804557
1479,0.17458478176902278
204,0.26187717265353416
35435,0.08729239088451139
44116,0.08729239088451139
7459,0.08729239088451139
1018,0.17458478176902278
291,0.08729239088451139
1368,0.17458478176902278
7793,0.08729239088451139
3032,0.08729239088451139
16729,0.08729239088451139
9566,0.08729239088451139
1572,0.08729239088451139
6448,0.08729239088451139
1436,0.08729239088451139
3196,0.17458478176902278
3309,0.08729239088451139
7967,0.08729239088451139
1029,0.17458478176902278
3204,0.08729239088451139
1058,0.08729239088451139
7324,0.08729239088451139
5483,0.08729239088451139
15217,0.08729239088451139
540,0.26187717265353416
25304,0.08729239088451139
5553,0.08729239088451139
24840,0.08729239088451139
627,0.08729239088451139
2893,0.08729239088451139
8392,0.08729239088451139
914,0.17458478176902278
1330,0.08729239088451139
65398,0.08729239088451139
450,0.26187717265353416
527,0.34916956353804557
916,0.26187717265353416
67362,0.08729239088451139
27107,0.08729239088451139
17710,0.08729239088451139
549,0.26187717265353416
211480,0.08729239088451139
2762,0.08729239088451139
3112,0.17458478176902278
148101,0.08729239088451139
7542,0.08729239088451139
25784,0.08729239088451139
4284,0.08729239088451139
868,0.08729239088451139
199258,0.08729239088451139
5801,0.08729239088451139
116821,0.08729239088451139
4722,0.08729239088451139
3381,0.08729239088451139
3150,0.08729239088451139
28167,0.08729239088451139
1728,0.08729239088451139
3395,0.08729239088451139
4588,0.08729239088451139
1371,0.08729239088451139
23672,0.08729239088451139
227,0.6983391270760911
8373,0.08729239088451139
6562,0.08729239088451139
7299,0.08729239088451139
1660,0.17458478176902278
12175,0.08729239088451139
609,0.08729239088451139
8805,0.08729239088451139
1429,0.08729239088451139
3501,0.08729239088451139
23340,0.08729239088451139
962,0.08729239088451139
346886,0.08729239088451139
1217,0.08729239088451139
6984,0.08729239088451139
51451,0.08729239088451139
14220,0.08729239088451139
1782,0.08729239088451139
2865,0.08729239088451139
128173,0.08729239088451139
2590,0.08729239088451139
4049,0.08729239088451139
738,0.17458478176902278
3080,0.08729239088451139
511,0.26187717265353416
13834,0.08729239088451139
5471,0.08729239088451139
20555,0.08729239088451139
16275,0.08729239088451139
1856,0.08729239088451139
1470,0.08729239088451139
758,0.34916956353804557
5333,0.08729239088451139
4246,0.08729239088451139
8334,0.08729239088451139
20791,0.08729239088451139
2977,0.08729239088451139
1433,0.08729239088451139
6355,0.08729239088451139
1927,0.08729239088451139
23422,0.08729239088451139
19987,0.08729239088451139
16462,0.08729239088451139
28761,0.08729239088451139
214562,0.08729239088451139
25670,0.08729239088451139
1931,0.08729239088451139
510,0.17458478176902278
578,0.17458478176902278
213,0.26187717265353416
212,0.5237543453070683
1542,0.08729239088451139
25133,0.08729239088451139
6917,0.08729239088451139
2182,0.08729239088451139
1237,0.17458478176902278
13004,0.08729239088451139
8426,0.08729239088451139
44742,0.08729239088451139
2860,0.08729239088451139
8708,0.08729239088451139
1159,0.26187717265353416
1086,0.08729239088451139
2291,0.17458478176902278
379,0.08729239088451139
543,0.26187717265353416
265,0.26187717265353416
602,0.436461954422557
2031,0.08729239088451139
3860,0.08729239088451139
539,0.26187717265353416
285,0.26187717265353416
6816,0.08729239088451139
668,0.436461954422557
893,0.08729239088451139
1175,0.08729239088451139
377,0.17458478176902278
331,0.436461954422557
1254,0.08729239088451139
325,0.34916956353804557
727,0.08729239088451139
196,0.5237543453070683
1683,0.17458478176902278
4259,0.08729239088451139
2698,0.08729239088451139
1489,0.08729239088451139
1909,0.08729239088451139
854,0.08729239088451139
621,0.08729239088451139
582,0.6110467361915798
416,0.436461954422557
205,0.9602162997296253
353,0.08729239088451139
584,0.17458478176902278
574,0.34916956353804557
1633,0.08729239088451139
1836,0.08729239088451139
279,0.436461954422557
566,0.26187717265353416
1080,0.17458478176902278
178,0.34916956353804557
745,0.08729239088451139
460,0.26187717265353416
316,0.5237543453070683
2741,0.08729239088451139
895,0.08729239088451139
1141,0.08729239088451139
1192,0.26187717265353416
2093,0.17458478176902278
1231,0.08729239088451139
246,0.5237543453070683
345,0.26187717265353416
1537,0.08729239088451139
1784,0.08729239088451139
408,0.17458478176902278
2646,0.08729239088451139
7296,0.08729239088451139
5005,0.08729239088451139
538,0.436461954422557
16438,0.08729239088451139
752,0.08729239088451139
123,1.134801081498648
2520,0.08729239088451139
5069,0.08729239088451139
8299,0.08729239088451139
237,0.26187717265353416
4723,0.08729239088451139
1204,0.17458478176902278
5534,0.08729239088451139
4055,0.08729239088451139
8818,0.08729239088451139
218,0.5237543453070683
1220,0.08729239088451139
1447,0.08729239088451139
1639,0.08729239088451139
466,0.17458478176902278
1012,0.08729239088451139
8277,0.08729239088451139
253,0.5237543453070683
402,0.26187717265353416
1311,0.08729239088451139
270,0.6110467361915798
1049,0.17458478176902278
8942,0.08729239088451139
10073,0.08729239088451139
338,0.436461954422557
1300,0.17458478176902278
10582,0.08729239088451139
730,0.17458478176902278
591,0.17458478176902278
902,0.17458478176902278
687,0.08729239088451139
1883,0.08729239088451139
2267,0.08729239088451139
608,0.26187717265353416
1198,0.08729239088451139
280,0.26187717265353416
1991,0.08729239088451139
1751,0.08729239088451139
520,0.26187717265353416
455,0.08729239088451139
308,0.34916956353804557
589,0.26187717265353416
260,0.34916956353804557
1922,0.17458478176902278
1281,0.08729239088451139
1964,0.08729239088451139
3429,0.08729239088451139
1008,0.08729239088451139
1182,0.17458478176902278
475,0.17458478176902278
571,0.17458478176902278
823,0.08729239088451139
2046,0.17458478176902278
1913,0.08729239088451139
663,0.17458478176902278
18297,0.08729239088451139
2561,0.08729239088451139
1264,0.08729239088451139
12163,0.08729239088451139
414,0.17458478176902278
1758,0.26187717265353416
1195,0.17458478176902278
997,0.26187717265353416
1216,0.17458478176902278
838,0.08729239088451139
13151,0.08729239088451139
921,0.08729239088451139
6623,0.08729239088451139
12283,0.08729239088451139
501,0.17458478176902278
3145,0.08729239088451139
688,0.26187717265353416
963,0.17458478176902278
772,0.08729239088451139
480,0.08729239088451139
723,0.436461954422557
422,0.17458478176902278
420,0.08729239088451139
358,0.26187717265353416
490,0.17458478176902278
3321,0.08729239088451139
832,0.08729239088451139
3318,0.08729239088451139
3133,0.08729239088451139
2766,0.08729239088451139
300,0.436461954422557
4279,0.08729239088451139
1099,0.08729239088451139
2394,0.17458478176902278
469,0.17458478176902278
2579,0.08729239088451139
827,0.08729239088451139
346,0.34916956353804557
1861,0.08729239088451139
748,0.17458478176902278
1060,0.08729239088451139
26993,0.08729239088451139
2250,0.08729239088451139
1257,0.17458478176902278
4547,0.17458478176902278
7251,0.08729239088451139
2332,0.08729239088451139
456,0.17458478176902278
1844,0.08729239088451139
546,0.34916956353804557
3574,0.08729239088451139
8320,0.08729239088451139
999,0.17458478176902278
2767,0.08729239088451139
1328,0.08729239088451139
3291,0.08729239088451139
360,0.17458478176902278
502,0.17458478176902278
2884,0.08729239088451139
446,0.17458478176902278
283,0.17458478176902278
424,0.17458478176902278
1181,0.08729239088451139
1707,0.08729239088451139
973,0.08729239088451139
473,0.08729239088451139
263,0.26187717265353416
933,0.08729239088451139
1888,0.08729239088451139
1110,0.17458478176902278
248,0.17458478176902278
3090,0.08729239088451139
2299,0.08729239088451139
1121,0.17458478176902278
6261,0.08729239088451139
934,0.17458478176902278
2643,0.08729239088451139
1566,0.08729239088451139
1363,0.08729239088451139
958,0.26187717265353416
2440,0.08729239088451139
8389,0.08729239088451139
3746,0.08729239088451139
2540,0.08729239088451139
322,0.34916956353804557
498,0.17458478176902278
636,0.08729239088451139
396,0.436461954422557
1142,0.17458478176902278
583,0.08729239088451139
529,0.17458478176902278
911,0.08729239088451139
348,0.26187717265353416
841,0.08729239088451139
558,0.26187717265353416
1336,0.08729239088451139
1054,0.26187717265353416
4275,0.08729239088451139
742,0.26187717265353416
1563,0.08729239088451139
548,0.17458478176902278
4528,0.08729239088451139
7044,0.08729239088451139
339,0.17458478176902278
1892,0.08729239088451139
534,0.17458478176902278
923,0.08729239088451139
689,0.17458478176902278
918,0.17458478176902278
620,0.08729239088451139
440,0.17458478176902278
2397,0.17458478176902278
2871,0.08729239088451139
1656,0.08729239088451139
3116,0.08729239088451139
509,0.17458478176902278
4100,0.08729239088451139
5092,0.08729239088451139
1777,0.08729239088451139
453,0.17458478176902278
897,0.08729239088451139
1676,0.08729239088451139
1444,0.08729239088451139
680,0.08729239088451139
1989,0.08729239088451139
642,0.08729239088451139
685,0.08729239088451139
3252,0.08729239088451139
1268,0.08729239088451139
1524,0.08729239088451139
328,0.26187717265353416
2659,0.08729239088451139
876,0.08729239088451139
1746,0.08729239088451139
1879,0.08729239088451139
415,0.17458478176902278
824,0.17458478176902278
2193,0.08729239088451139
378,0.26187717265353416
994,0.08729239088451139
2453,0.08729239088451139
1949,0.08729239088451139
750,0.17458478176902278
17576,0.08729239088451139
6466,0.08729239088451139
521,0.08729239088451139
4138,0.08729239088451139
954,0.08729239088451139
937,0.08729239088451139
49963,0.08729239088451139
899,0.17458478176902278
930,0.08729239088451139
3300,0.08729239088451139
2105,0.17458478176902278
2876,0.08729239088451139
318,0.26187717265353416
32002,0.08729239088451139
15963,0.08729239088451139
2522,0.08729239088451139
4453,0.08729239088451139
3431,0.08729239088451139
52401,0.08729239088451139
29221,0.08729239088451139
479,0.26187717265353416
3343,0.08729239088451139
2507,0.08729239088451139
1103,0.08729239088451139
639,0.17458478176902278
1384,0.08729239088451139
21563,0.08729239088451139
268,0.34916956353804557
1461,0.08729239088451139
1320,0.17458478176902278
557,0.17458478176902278
4832,0.08729239088451139
702,0.26187717265353416
406,0.08729239088451139
3990,0.08729239088451139
2855,0.08729239088451139
651,0.08729239088451139
1448,0.08729239088451139
5245,0.08729239088451139
294,0.08729239088451139
471,0.34916956353804557
2728,0.08729239088451139
908,0.17458478176902278
2356,0.08729239088451139
2150,0.08729239088451139
3241,0.08729239088451139
421,0.26187717265353416
1022,0.08729239088451139
1114,0.08729239088451139
462,0.17458478176902278
640,0.17458478176902278
1886,0.08729239088451139
618,0.17458478176902278
306,0.436461954422557
3164,0.08729239088451139
2249,0.08729239088451139
579,0.08729239088451139
8928,0.08729239088451139
1016,0.08729239088451139
6920,0.08729239088451139
2274,0.08729239088451139
522,0.08729239088451139
23248,0.08729239088451139
231,0.6110467361915798
15203,0.08729239088451139
633,0.08729239088451139
1127,0.08729239088451139
2817,0.08729239088451139
1507,0.17458478176902278
664,0.08729239088451139
1915,0.08729239088451139
11723,0.08729239088451139
1976,0.08729239088451139
399,0.26187717265353416
1937,0.17458478176902278
1308,0.08729239088451139
8548,0.08729239088451139
615,0.08729239088451139
1274,0.08729239088451139
1485,0.08729239088451139
703,0.17458478176902278
625,0.08729239088451139
3835,0.08729239088451139
1323,0.08729239088451139
821,0.17458478176902278
1586,0.08729239088451139
858,0.17458478176902278
2498,0.08729239088451139
770,0.08729239088451139
523,0.17458478176902278
31785,0.08729239088451139
701,0.08729239088451139
389,0.26187717265353416
984,0.08729239088451139
5053,0.08729239088451139
1226,0.08729239088451139
775,0.08729239088451139
