"n_occ_spCou","count"
135,0.4691577698695137
234,0.2680901542111507
882,0.06702253855278767
1125,0.06702253855278767
170,0.2680901542111507
182,0.402135231316726
385,0.13404507710557534
238,0.2680901542111507
990,0.06702253855278767
388,0.13404507710557534
418,0.13404507710557534
168,0.201067615658363
373,0.201067615658363
316,0.13404507710557534
361,0.201067615658363
109,0.33511269276393835
209,0.201067615658363
1050,0.06702253855278767
589,0.06702253855278767
151,0.5361803084223014
1680,0.06702253855278767
970,0.06702253855278767
4171,0.06702253855278767
4067,0.06702253855278767
256,0.13404507710557534
692,0.13404507710557534
384,0.13404507710557534
260,0.06702253855278767
276,0.06702253855278767
918,0.06702253855278767
428,0.06702253855278767
519,0.06702253855278767
617,0.06702253855278767
378,0.13404507710557534
369,0.06702253855278767
120,0.4691577698695137
302,0.13404507710557534
299,0.06702253855278767
1212,0.06702253855278767
671,0.06702253855278767
572,0.06702253855278767
462,0.06702253855278767
1165,0.06702253855278767
6233,0.06702253855278767
500,0.06702253855278767
248,0.13404507710557534
325,0.201067615658363
635,0.06702253855278767
253,0.13404507710557534
417,0.201067615658363
1541,0.06702253855278767
844,0.13404507710557534
307,0.06702253855278767
1074,0.06702253855278767
273,0.201067615658363
755,0.06702253855278767
2335,0.06702253855278767
515,0.06702253855278767
334,0.06702253855278767
259,0.13404507710557534
403,0.13404507710557534
145,0.402135231316726
2510,0.06702253855278767
1011,0.06702253855278767
291,0.201067615658363
212,0.201067615658363
1872,0.06702253855278767
609,0.06702253855278767
459,0.13404507710557534
220,0.2680901542111507
1389,0.13404507710557534
1695,0.06702253855278767
535,0.06702253855278767
427,0.06702253855278767
920,0.06702253855278767
1100,0.06702253855278767
1939,0.06702253855278767
1897,0.06702253855278767
438,0.13404507710557534
257,0.13404507710557534
465,0.201067615658363
347,0.13404507710557534
915,0.06702253855278767
1402,0.06702253855278767
2779,0.06702253855278767
667,0.06702253855278767
563,0.06702253855278767
6451,0.06702253855278767
2592,0.06702253855278767
1007,0.06702253855278767
9015,0.06702253855278767
1772,0.06702253855278767
1761,0.06702253855278767
495,0.06702253855278767
194,0.2680901542111507
439,0.06702253855278767
189,0.33511269276393835
221,0.201067615658363
279,0.13404507710557534
652,0.06702253855278767
217,0.06702253855278767
2115,0.06702253855278767
265,0.13404507710557534
691,0.06702253855278767
343,0.13404507710557534
240,0.402135231316726
1016,0.06702253855278767
862,0.13404507710557534
463,0.06702253855278767
616,0.06702253855278767
1678,0.06702253855278767
1322,0.06702253855278767
165,0.2680901542111507
383,0.201067615658363
458,0.13404507710557534
701,0.06702253855278767
28907,0.06702253855278767
1944,0.06702253855278767
554,0.13404507710557534
1215,0.06702253855278767
557,0.06702253855278767
5936,0.06702253855278767
98,0.804270462633452
1271,0.06702253855278767
606,0.06702253855278767
657,0.06702253855278767
228,0.201067615658363
853,0.06702253855278767
2079,0.06702253855278767
435,0.06702253855278767
2450,0.06702253855278767
514,0.06702253855278767
948,0.06702253855278767
714,0.06702253855278767
1471,0.06702253855278767
1149,0.06702253855278767
436,0.13404507710557534
1789,0.06702253855278767
5507,0.06702253855278767
294,0.2680901542111507
444,0.13404507710557534
246,0.06702253855278767
1689,0.06702253855278767
2874,0.06702253855278767
644,0.06702253855278767
389,0.13404507710557534
472,0.06702253855278767
412,0.06702253855278767
1450,0.06702253855278767
2777,0.06702253855278767
530,0.06702253855278767
296,0.13404507710557534
3604,0.06702253855278767
141,0.201067615658363
1652,0.06702253855278767
798,0.06702253855278767
300,0.06702253855278767
648,0.06702253855278767
695,0.06702253855278767
1561,0.06702253855278767
794,0.06702253855278767
603,0.06702253855278767
2394,0.06702253855278767
580,0.06702253855278767
2544,0.06702253855278767
1196,0.06702253855278767
376,0.13404507710557534
1312,0.06702253855278767
466,0.13404507710557534
626,0.13404507710557534
1351,0.13404507710557534
1009,0.06702253855278767
475,0.06702253855278767
1236,0.06702253855278767
354,0.13404507710557534
828,0.06702253855278767
718,0.06702253855278767
301,0.13404507710557534
184,0.13404507710557534
1139,0.06702253855278767
323,0.13404507710557534
2574,0.06702253855278767
764,0.06702253855278767
3728,0.06702253855278767
429,0.06702253855278767
402,0.13404507710557534
1700,0.06702253855278767
203,0.13404507710557534
517,0.06702253855278767
224,0.201067615658363
437,0.06702253855278767
330,0.13404507710557534
397,0.06702253855278767
262,0.06702253855278767
178,0.06702253855278767
753,0.06702253855278767
7709,0.06702253855278767
711,0.06702253855278767
665,0.06702253855278767
686,0.13404507710557534
289,0.13404507710557534
280,0.06702253855278767
282,0.201067615658363
211,0.2680901542111507
278,0.06702253855278767
1518,0.06702253855278767
586,0.06702253855278767
1430,0.06702253855278767
363,0.13404507710557534
551,0.06702253855278767
